1 -5.013808 -6.677578 3.131665 -5.702065 2.663212 -0.500656 -0.530286 -0.472411 -0.518479 3.471236 -1.469221 -2.813217 0.054236 0.188713 -2.132448 0.349273 -0.013467 0.120052 0.102425 1.661604 1.416441 0.562908 -0.208184 0.744510 -0.284152 -0.076861 -0.213389 -0.537409 0.023205 -0.963757 -0.030100 -0.175364
1 2.722997 -5.189577 0.340037 2.850737 1.625904 3.123341 0.706925 -0.579872 -0.762954 0.255979 -0.269365 1.131579 -0.246971 -0.605759 -0.046601 0.590862 -0.839880 0.141749 -0.175881 -0.326364 -0.481742 -0.012726 -0.080634 0.519899 0.355001 0.262797 -0.625606 0.706510 -0.145794 0.274013 -0.328437 -0.037713
0 -19.199602 5.794504 -1.178403 -0.786283 -1.333358 0.161962 -5.641958 2.407530 0.199045 -3.389607 2.765760 3.894333 0.149353 0.689373 2.770370 -1.106166 -2.675734 1.058976 0.639580 -1.277137 1.111062 0.919124 -1.687798 -1.508128 0.433766 -0.182592 -0.570864 -0.984597 -0.744063 -0.119831 -0.453108 -0.038620
1 7.843229 0.212024 -1.137644 1.537979 2.130696 -1.029124 -0.984358 -0.192664 -2.136898 0.133713 -1.026880 0.248589 1.541444 0.014100 0.989793 0.682540 1.125907 0.642849 0.409655 -0.981782 -0.182199 0.957968 1.025253 -0.348132 0.585185 -0.064877 0.394895 -0.042319 0.380899 -0.292289 -0.320417 -0.008555
1 -7.399804 -3.034192 -5.532098 -1.185032 0.112188 -3.951940 -1.011517 -4.308873 -0.761338 -0.506423 2.264955 -0.239166 -1.537275 -2.181534 0.065472 2.801309 0.413737 0.498099 0.864759 0.316978 -0.292294 0.058018 0.375776 0.230070 -0.115753 -0.464588 0.512093 -0.499975 0.571126 0.109057 0.325919 0.249461
1 5.524397 1.474955 1.604602 -1.624815 -0.444608 0.722001 0.109908 -0.004692 0.611146 -0.755473 0.628421 0.191376 -0.811075 -0.350053 -0.305803 0.336107 -0.355609 -0.301992 -0.351230 -0.633492 -0.068662 0.019239 -0.336453 -0.021081 0.489984 -0.263702 -0.225919 -0.361167 -0.278827 0.198795 0.336205 0.021555
1 6.741408 -0.011367 -2.423990 -0.642563 0.553450 -2.423503 1.016475 0.692764 -1.525269 -1.037251 -0.597657 -0.544349 -0.172317 1.813389 0.789233 1.468922 -0.542710 0.394761 0.542389 0.821748 -0.329569 -0.815745 0.847114 -0.098253 0.422178 0.121487 0.091194 -0.172078 0.271436 -0.339418 -0.224932 0.326419
1 3.521376 -3.777137 1.702338 1.017530 1.952732 2.489224 -0.067889 -0.072152 -0.347205 1.172627 -1.506788 0.355444 0.670506 -0.714862 0.282257 -0.860541 -0.163880 -1.481420 -0.767573 0.802498 0.098016 0.115603 -0.324078 0.686808 0.391185 -0.384725 -0.137386 0.762852 0.190692 -0.106952 -0.276534 0.258420
1 -9.214049 -0.204064 2.976074 -1.479710 5.249064 1.262063 7.923380 -2.831466 -0.748871 -0.198350 0.672649 0.448533 -1.102842 -1.073148 -1.999003 -0.082862 -0.634040 0.555314 -1.157479 1.690505 -0.354814 -0.019288 0.412574 -0.575212 0.254936 0.417906 0.464223 0.555582 -0.387748 -0.060549 0.202600 -0.578276
1 -4.865557 1.923256 1.179982 1.970306 -1.111497 -1.855022 0.448803 -0.384204 0.445482 0.874640 0.642596 -1.112616 -0.173058 0.531226 -0.040557 0.567345 0.877467 0.243712 -0.011515 -0.424513 0.442063 0.650300 0.782859 -0.552083 -0.135746 -0.198540 0.450427 -0.038488 0.261330 -0.391406 -0.362491 -0.205644
0 -4.971397 -5.115546 3.146467 -7.453109 -1.370886 -0.978604 -2.211144 0.988552 -2.755109 2.079320 -0.309201 -1.160451 2.501231 -0.446827 -0.329334 -0.060997 1.969965 1.221986 1.510368 0.518692 2.735333 0.350459 -1.580187 1.320198 -0.049942 0.848006 -0.058176 -0.115564 -0.239104 -0.938258 0.771413 -0.468225
0 -3.639743 6.046004 2.041008 -2.180078 3.921505 0.362484 6.162175 -0.870702 -0.237820 1.587369 3.507725 0.753504 0.435030 -0.395499 0.401408 0.681720 0.579802 0.974124 -0.605317 0.402473 0.867643 -0.354200 0.152032 0.545451 -0.600918 -0.234659 0.870439 -0.224490 0.088272 0.171408 0.244325 0.370707
1 -0.025703 -1.547486 1.884698 0.835848 -0.928986 -1.043497 -0.231153 -1.610193 0.274510 -0.353670 0.207856 -0.564720 -1.008638 0.304047 -0.694236 -0.007801 -0.805921 0.322385 0.128531 -0.387069 0.103149 0.606991 -0.131895 0.241898 -0.127707 -0.038200 -0.140544 -0.268189 -0.125734 0.214662 0.051432 0.099679
0 2.750856 -0.561889 0.694653 0.927229 -0.693122 0.807898 -0.033360 -0.649137 0.590558 0.349693 -0.426560 0.007019 -0.126956 -1.091161 0.330180 -0.151965 0.321523 -0.496274 -0.222498 0.030597 0.020948 -0.259733 -0.398088 0.309025 -0.053818 -0.146209 -0.473405 0.564770 -0.082934 0.248059 0.076397 -0.119672
0 -5.276273 -3.022074 2.811026 -0.121765 0.701052 -0.351289 -1.069675 -0.136551 0.478225 1.704915 -1.732151 -1.306192 0.007381 -0.068184 -0.644612 -0.261117 0.468653 -1.264852 0.262603 0.360907 -0.487684 -0.215285 -0.007312 0.235397 -0.069498 -0.032388 -0.303048 -0.316454 0.182335 -0.524017 -0.084272 0.016829
1 9.133869 1.182941 -0.607519 -2.335914 0.735098 -0.494469 0.302374 0.750758 0.394833 -1.515518 -0.982614 0.242197 -0.425936 0.401260 -0.717888 0.356232 -0.811375 -0.304963 0.246164 0.648552 0.264392 -0.584536 0.155209 -0.302025 0.036817 -0.234579 0.125648 -0.211830 -0.021319 -0.110520 0.101807 -0.013798
1 -1.739002 -1.356970 1.849488 2.230640 -0.933739 -1.058350 0.162607 -0.664808 0.037092 0.472847 0.227996 -1.309780 -1.341071 0.614966 0.438626 -0.202262 0.404901 0.327559 0.132216 -1.195948 0.547766 -0.035196 1.163942 -0.805375 0.331794 -0.859706 0.215880 -0.124430 0.149125 -0.623550 -0.124260 -0.143973
0 1.334163 1.939306 0.963091 1.172750 -1.098046 1.108579 0.405684 0.803542 0.211631 0.628934 0.389665 -0.155417 0.106149 -0.200898 -0.027023 -0.291711 0.539824 -0.098757 -0.344071 -0.716285 -0.077397 -0.638987 0.482101 -0.154507 -0.190749 -0.013994 -0.086011 0.484864 -0.225277 0.132222 0.429432 -0.057056
0 -3.602802 1.864955 1.521562 3.108309 -1.422067 -1.103718 -2.231826 -0.337411 -0.485651 -0.193893 -2.839947 -0.887780 1.627976 -0.569383 -1.829602 -1.539035 -0.064949 -0.922955 -1.735079 -0.000288 0.074920 -0.257876 -0.986238 0.134455 0.404364 -0.312787 1.072069 -0.929250 0.941239 0.295057 -0.591024 -0.585470
1 -3.339194 1.282718 -2.006010 0.207483 -0.459887 -1.809838 -0.779397 -1.924838 0.119477 1.007796 1.183580 -0.613264 -0.080107 -1.322963 -0.672129 1.761109 -0.097826 1.126706 0.545023 0.376006 -1.078576 0.043274 -0.061185 0.470689 -0.036548 -0.281130 -0.068393 -0.010286 -0.062482 -0.254263 0.215413 0.229466
1 0.518675 -0.602129 2.048982 0.280880 -2.124307 -1.449317 0.833459 -0.787927 1.038787 -1.120640 -0.109876 -0.262744 -0.713235 1.268243 -0.516793 0.389516 -0.728259 0.009398 -0.215508 -0.187438 0.582442 0.009388 0.232710 -0.089955 -0.270574 0.261390 -0.151121 -0.147808 0.280511 0.329267 -0.028722 0.065867
1 -3.182254 -1.419176 2.814455 -0.313301 3.440704 1.010937 1.766113 0.733062 2.387417 2.196511 2.892948 0.674416 -1.131075 0.699756 1.732345 0.597781 0.022477 -0.016142 -0.776020 0.081705 -0.205809 -0.142434 -0.688562 -0.391243 1.056874 0.012246 -0.674397 -0.348594 1.186443 -0.253677 -0.112166 -0.015266
0 -6.776203 -0.261215 -9.455768 0.780510 -0.714332 -1.002427 -1.538405 -3.246776 -0.142868 2.169682 1.254231 0.999077 2.329703 -0.022503 -0.068365 0.910594 0.064920 -1.169455 0.973112 1.329323 -1.061055 -0.794151 -1.038420 -0.114284 0.498094 -0.483475 0.540391 0.461503 -0.152922 0.078516 0.592392 -0.689532
1 -3.404369 -0.016226 -0.715021 0.050476 -1.803024 -2.891085 1.263614 -1.937035 1.930438 -0.493522 -0.868931 0.012180 0.109098 -1.256115 0.296273 1.353098 0.645868 0.088660 0.076048 1.013165 0.134095 0.611150 0.015886 0.053575 -0.542637 0.128899 0.074251 -0.017487 0.519067 0.518043 -0.135955 -0.501917
0 4.512691 1.368020 -1.687385 0.361776 0.428633 -0.963478 -0.512731 1.795910 -1.094614 1.272369 -0.128866 -0.897264 0.655438 0.829925 1.430656 0.453875 0.987957 -0.397679 0.059728 0.348555 -0.294056 -0.354942 -0.209569 -0.303336 -0.216916 0.420391 0.304022 -0.170633 0.181926 -0.317819 -0.096006 0.088940
1 -0.739972 -0.149716 2.304862 -0.536956 -0.904866 0.386383 1.359915 -0.812769 2.161515 -0.041563 0.679589 -0.072793 -1.650868 -0.206362 0.419591 0.157367 -0.935310 -0.199799 0.493468 -0.387466 0.378558 -0.184398 -0.296911 0.095544 0.148606 0.546253 0.046556 0.179638 -0.190642 0.149908 0.250552 0.049262
0 -6.544344 1.110359 2.458895 1.157692 2.482591 1.017002 1.065818 0.722174 1.962229 2.217133 1.153200 0.324685 -0.236696 0.142880 0.973666 0.375621 0.050619 -0.237784 0.167528 0.078399 -0.486300 -0.420753 -0.091296 -0.202338 0.602906 0.535719 -0.044694 0.311146 0.382593 0.013780 0.181179 0.150989
1 -14.307867 -7.979218 3.060929 -10.244739 1.189292 2.238676 -3.878589 4.828953 -1.359822 -2.775667 3.740454 3.811722 0.235568 -2.553152 -1.466497 -1.959034 0.929484 0.157470 -1.562516 2.357040 -0.066374 0.164959 0.641677 -0.783124 0.036792 0.235800 -0.190772 0.944689 0.669412 -0.462372 0.181760 -1.094423
1 0.175786 0.925438 -1.293469 -0.372412 1.184959 0.406257 -2.053575 -1.200933 -1.192530 1.658974 4.370710 0.407999 0.231046 0.180399 -0.830930 -0.342376 0.086254 0.501091 0.092208 0.080988 -0.709922 -0.014080 -0.266574 0.403422 -0.186836 -0.147515 0.124325 -0.388129 0.042461 0.321354 0.022608 0.852054
0 -12.135499 1.094653 -6.748621 -0.067765 0.617186 -2.858121 -3.043799 -2.838988 -0.831145 -0.234544 1.033111 0.002762 -0.497885 -2.387549 -0.253274 2.317855 0.498770 0.440892 0.799522 0.449806 -0.616249 -0.361696 -0.019907 -0.170043 -0.720730 -0.544117 0.454187 -0.328227 0.479870 -0.577669 0.357602 0.471483
1 -8.709321 0.688457 2.209625 2.147515 0.880408 -0.038655 0.847927 -0.888005 1.605952 0.405079 -0.599466 -0.101627 -1.101425 -0.013185 0.548044 0.473977 0.148308 -0.115130 1.567356 -0.017605 -0.089059 0.134058 0.623012 -0.028315 -0.209171 1.073225 -0.198254 0.058326 -0.393941 -0.258070 0.593529 -0.050952
1 6.952458 2.132864 1.081277 -1.609882 -1.228713 0.602226 -0.446134 0.003659 0.272601 -0.496413 0.418906 -0.242272 -0.469799 0.757892 -0.045864 0.377199 -0.322167 0.353266 -0.179970 -0.681782 0.346258 0.342897 -0.076379 0.053663 0.063840 0.021678 -0.118216 -0.155740 -0.182440 -0.462535 0.373247 0.328696
0 4.902784 -1.154889 -0.866681 0.348495 2.271505 -0.051588 -0.055859 1.054264 -0.891579 0.482266 1.781918 1.349788 0.749409 -0.088614 1.410788 2.087284 0.546317 1.536235 -0.490072 -1.802612 -0.779108 0.736707 -0.691212 -0.025562 0.363427 0.004029 -0.616473 -0.012813 0.354771 -0.239476 -0.199103 -0.330504
0 -1.315844 -1.399080 2.194131 2.521795 -0.525724 0.104391 0.451424 0.034164 0.675641 0.271427 -0.410267 0.005000 -0.186587 -0.181320 0.326898 -0.232111 0.633423 -0.917741 -0.199231 -0.490613 0.190398 0.042131 0.259439 -0.176917 0.171361 -0.216222 -0.164254 0.366410 -0.216798 -0.047836 -0.112972 -0.045593
1 4.332262 0.017253 -1.408870 1.764917 -0.175632 -0.504475 0.218910 1.049896 -2.261044 0.351247 0.190504 -1.123014 -0.353304 0.682324 0.985348 0.711453 0.564700 0.335634 -0.106696 -0.340697 -0.081856 0.297452 0.610556 -0.397269 0.512139 -0.504520 0.107468 0.092471 0.047593 -0.130234 -0.016356 0.189154
1 6.208295 -2.584631 -0.692655 2.078905 3.024319 0.438716 -0.014307 0.718383 0.001039 0.322790 -0.702614 0.881879 0.264502 -0.299428 0.730506 -1.485122 0.253387 0.204753 -0.143500 0.317880 1.194909 -0.550150 0.203294 -0.963834 -0.459294 -0.280620 0.399534 0.598673 0.338337 0.136656 -0.599001 -0.062148
1 -5.004761 0.894337 -1.327806 -0.025741 -2.553534 1.739029 1.813530 1.090752 3.377532 -0.052009 -1.406250 1.589944 0.635298 -2.669501 1.199490 0.721599 0.762701 -0.832147 0.278042 0.826422 0.083303 -0.773624 -0.282238 -0.296754 0.719951 0.235525 0.079378 0.936688 0.149107 0.520807 0.752627 0.026186
0 2.355629 1.364113 -0.613688 0.920602 -2.592054 2.209010 0.445195 1.148250 -0.514634 0.702832 0.180107 -0.567031 -0.106103 0.076749 0.119733 0.012508 0.320706 1.404692 -0.442798 -1.036207 -0.456329 -0.590628 0.140534 -0.219358 0.093070 0.620003 -0.246348 0.326869 0.384200 -0.345186 0.042553 -0.552733
1 10.375425 1.458384 -0.014555 -1.816898 1.454136 0.899461 -1.098874 -0.500250 -0.866525 -0.707214 -0.444966 0.278830 0.066437 -0.002820 -0.742712 0.120396 -0.700603 0.180686 0.025002 0.261919 -0.188387 0.792043 -0.245347 -0.080693 -0.195894 -0.279083 0.057459 -0.213694 -0.274101 0.109109 0.732508 0.170960
0 -1.917738 -0.403266 -0.112185 1.482484 0.770660 -0.506789 -1.031555 -1.702932 -0.219135 1.646224 1.260755 -0.731529 -0.175567 -0.483200 -0.459082 0.565539 0.279395 -0.212861 0.367333 0.281089 -0.357716 0.700177 -0.512397 0.540649 0.227000 0.583126 -0.051522 -0.144682 -0.087326 -0.063365 -0.536059 0.175941
0 -3.240702 1.747776 -1.620690 2.106378 -0.789064 -1.808366 -0.419360 1.438876 -0.743628 1.285644 0.485790 -1.681482 -0.393398 0.233355 0.394709 0.085394 0.779428 -0.125292 0.551222 0.754694 -0.245929 -0.550545 -0.339607 -0.463760 -0.312269 -0.154589 0.077204 -0.310932 -0.023463 -0.030267 -0.172753 0.154283
1 -4.475606 1.506752 -2.617284 -1.170212 -4.961122 0.625298 1.771385 -0.375444 1.010003 -0.514936 -1.481664 -0.679754 -0.131787 -2.789172 -0.512821 -0.960713 1.205859 1.848139 -0.635465 1.648457 1.009648 0.215158 0.217248 0.141821 0.701765 -0.310280 -1.093927 0.072480 0.260637 0.125021 0.055512 -0.240586
0 -13.091700 -4.700709 -2.432937 1.924707 3.824717 4.900154 -0.986634 -3.123603 0.444845 -4.345184 0.850279 -1.786101 -3.568277 1.994932 -2.124789 2.318796 2.440779 0.678596 -0.530720 -0.942098 -0.553001 -0.954094 -0.311892 0.534854 0.665564 0.529450 0.364731 -0.116279 -0.924985 -0.302455 -0.013674 0.066830
1 11.429628 4.221532 0.260309 -3.644223 0.506684 3.365112 -0.276834 -0.600571 0.417873 0.015962 0.881547 -0.074832 -1.136699 -0.532414 -1.313668 0.320113 -0.285661 -0.753841 1.004855 -0.608524 -0.344198 0.866403 -0.449704 -0.172372 -0.281947 -0.366594 0.323891 0.082734 -0.081707 0.044413 0.149918 -0.101315
1 1.475338 -5.465065 -0.457989 0.838732 4.189927 1.753697 -0.204391 -0.452102 0.814672 0.602034 1.556576 0.175709 -2.358188 -0.716058 -2.370952 -1.677701 -1.559285 0.901461 -1.143290 1.774774 0.577029 -0.661075 0.409431 -0.829042 -0.227087 -0.294331 0.127335 0.029880 -0.412884 -0.322712 -0.083241 -0.253804
0 -1.306351 0.365785 1.755498 1.922156 -1.074292 -0.373987 0.217899 -0.712866 0.541311 0.339308 -0.323697 -0.635486 -0.312316 -0.472840 -0.751192 0.298592 0.432371 0.272776 -0.249155 -0.795858 -0.187526 -0.026021 0.730176 -0.003687 0.239901 -0.369601 -0.492596 0.265850 -0.208442 -0.278879 -0.315201 -0.386472
1 4.302111 -0.298185 0.910573 0.344766 -1.159950 -0.296051 -0.923326 -1.679717 -0.281076 -0.478352 -0.321028 -0.302030 -0.163808 0.267011 -0.570505 -0.226076 -0.878871 0.812565 -0.308209 -0.473053 -0.245989 0.556285 -0.627405 0.438367 0.021195 0.039616 -0.014445 -0.066845 0.025938 -0.011439 0.108900 -0.147082
1 0.848957 0.433525 1.748747 0.904727 -1.587136 -0.220418 -0.802384 -1.133328 0.160665 -0.286216 -0.165978 -0.497600 -0.333482 -0.556314 -1.079552 -0.627050 -0.266033 0.514664 -0.417706 -0.612879 -0.156245 -0.079739 -0.269665 0.311824 0.052788 -0.124611 -0.245453 -0.225986 -0.175772 0.181153 0.157575 0.022590
0 -6.086759 3.065976 0.619523 1.513074 -2.192782 -0.604663 0.582567 0.252120 0.182346 -0.326268 1.606309 1.195155 1.609232 2.061733 -0.215959 -0.185967 0.029812 0.018952 -0.372621 -0.553495 0.233679 -0.421131 -0.625993 -0.322041 0.179777 0.350665 -0.225061 -0.248178 -0.262339 -0.025520 0.235687 -0.460623
1 3.947811 1.151908 -0.594282 -0.277532 -2.856891 2.526179 0.975396 0.858138 -0.208021 0.418001 0.266004 -0.808952 -0.894716 0.255742 0.136367 0.317540 -0.074220 1.598660 -0.107116 -1.070224 -0.024672 -0.212806 0.454106 -0.250584 0.208049 0.605851 -0.075665 0.499323 0.552315 -0.266448 -0.076402 -0.350269
0 -17.697542 4.750686 0.804861 -0.278905 0.346961 -0.065192 -2.089241 0.109804 -0.443248 -1.816008 -3.321897 -0.211776 -0.110411 -0.255453 -0.770676 -0.049121 0.233963 -1.459868 -0.160930 0.038198 0.329793 1.803542 0.051232 -1.643470 -0.739807 -0.021042 -0.983184 -0.155793 1.151650 -0.127972 -0.144011 0.423977
1 4.841922 0.488405 1.326918 -0.234335 1.775230 0.518581 0.018813 0.123409 1.116865 1.019064 0.727334 0.139579 -0.309095 -0.138591 0.265070 0.031334 0.096958 -0.425273 -0.483962 0.151239 0.160738 0.109713 -0.058054 -0.196147 -0.238157 -0.568784 -0.342235 0.044582 -0.105512 0.146307 0.156808 0.177662
1 8.060506 2.363843 0.190426 -1.965878 -0.577263 0.576219 0.303293 0.230473 -0.059105 -1.138742 0.141337 0.111484 -0.410264 0.596422 -0.296235 0.791542 -0.271135 -0.135272 0.401188 0.128364 0.711636 0.470906 0.174884 -0.194925 0.298706 0.088375 0.381805 -0.239904 -0.024622 0.285949 -0.022720 0.411765
1 8.659161 2.399506 0.610872 -2.137157 0.280263 0.441370 0.223939 0.479602 0.316591 -0.832611 -0.391007 -0.033071 -0.384604 -0.053885 -0.484655 0.806520 -0.195731 -0.742689 -0.329583 0.069841 0.071958 0.261430 0.046503 -0.000896 -0.119485 -0.223587 -0.007086 -0.143192 -0.289898 0.078893 0.194615 -0.077957
1 1.419226 -2.435181 0.511592 0.956260 -1.298327 -2.675225 0.435571 -0.993275 1.320272 -0.837946 -1.861538 -0.124429 -0.130832 -0.091955 1.541435 0.956027 -0.259905 0.080923 -0.331365 0.005191 0.447078 -0.039980 -0.111911 -0.052084 -0.296478 -0.019793 0.462450 0.356294 0.102463 -0.604472 -0.438911 -0.848605
1 -0.433920 -0.606331 1.124817 1.245477 2.971744 -0.104628 0.721264 -0.266151 1.482241 1.992382 1.886774 0.090545 -0.658344 0.319972 0.389958 -0.074834 0.147148 0.202835 0.083486 0.414332 0.133215 -0.155107 0.126946 -0.209504 -0.396967 -0.016529 -0.089548 -0.060032 0.253172 0.161653 -0.384114 0.058061
1 5.108258 0.328881 0.392457 -1.390075 3.676746 -0.069063 0.958115 -0.586908 0.618380 1.428120 1.848613 -0.177629 -0.631683 0.142569 -0.503130 0.470943 -0.570632 0.000794 -1.617193 0.728972 -0.411519 0.844089 -0.243730 -0.081513 -0.554670 -0.838871 0.032681 -0.152665 -0.075044 -0.201657 -0.292573 -0.181057
1 10.659777 1.927025 -1.782854 -2.038458 1.263664 0.075761 0.062564 0.959886 -0.305175 -0.991600 -1.059153 0.177997 -0.008796 0.336334 -0.543342 0.036559 0.063958 -0.230813 0.857261 0.826804 0.290303 -0.706430 0.629520 -0.698851 0.055256 0.007211 0.136171 -0.129228 0.349274 -0.102246 -0.051646 -0.056275
1 1.145354 -1.173175 -1.024216 1.762222 0.909434 -3.120175 0.457140 0.272831 0.188712 -0.234275 -0.696419 -0.154166 0.168413 0.307792 0.216721 0.061245 0.759187 -0.131168 0.695834 0.055485 0.289802 -1.118228 0.762143 -0.553815 -0.151149 -0.393004 0.134408 -0.083059 0.546806 0.200364 -0.824101 -0.062586
1 6.094825 0.077248 0.598153 -0.062974 -0.189059 -0.591427 -0.076542 -0.734029 0.067895 -0.747933 -0.566176 0.155680 0.086887 1.040527 -0.267862 0.189150 -0.603990 0.027914 0.198052 0.089355 0.233100 -0.075181 0.209873 -0.045084 -0.270750 0.037571 -0.110787 -0.077292 0.164416 0.228206 0.064450 0.108826
